0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,Subject,mean_lo_percent
0.032478312,0.036716999,0.041178698,0.046456517,0.052093389,0.058202535,0.064708247,0.071431695,0.0784528,0.085546323,0.092729441,0.09990307,0.106997701,0.113996694,0.120844081,0.127519789,0.134045264,0.140378438,0.146581136,0.152620057,0.158559136,0.164377386,0.170125525,0.17580278,0.181433776,0.187029774,0.192596705,0.198149894,0.203691259,0.20923522,0.214784888,0.220348308,0.225927415,0.231534397,0.237167272,0.242837988,0.248545551,0.254290201,0.260077272,0.265899323,0.271754179,0.277627727,0.283444702,0.289145085,0.294466851,0.299124699,0.303295225,0.307308785,0.311275812,0.315234481,0.319181147,0.323088705,0.326954498,0.330762646,0.334512878,0.338195616,0.341816819,0.345372051,0.348873186,0.35232285,0.355738155,0.359120664,0.362492575,0.365854069,0.369225535,0.372605783,0.376008496,0.379433881,0.382886457,0.386363494,0.389866479,0.393388699,0.396930142,0.400485787,0.404049764,0.40762535,0.411202635,0.414794992,0.418394035,0.422021083,0.425671737,0.42937761,0.433133025,0.436978909,0.440904025,0.444963062,0.449135857,0.453469276,0.457967505,0.462618151,0.4674937,0.472488055,0.477750453,0.483108213,0.48872573,0.49445084,0.500361684,0.506408369,0.51255937,0.518856341,0.525194095,4,33.74498533
0.053358212,0.057109166,0.061481598,0.066377325,0.071707717,0.077349081,0.083109118,0.088857998,0.094502151,0.099958227,0.105174777,0.110115677,0.114784095,0.119206527,0.123358908,0.127315946,0.131068059,0.13460972,0.137962643,0.141134869,0.144186555,0.147130469,0.150038172,0.152906535,0.155687328,0.15829048,0.160762798,0.163177996,0.165502332,0.167723687,0.16985291,0.171885492,0.17383664,0.175702593,0.177482213,0.179186917,0.180827266,0.182414848,0.183952687,0.185462269,0.186958567,0.188451737,0.189952087,0.191472408,0.193025118,0.194616911,0.196250567,0.197930338,0.199657219,0.201432278,0.203245593,0.205103426,0.206990968,0.208908811,0.210849589,0.212811819,0.214790754,0.216788338,0.2188003,0.220831792,0.222891411,0.224981815,0.227104616,0.22926784,0.231485565,0.233758794,0.23609759,0.238500627,0.240974238,0.243516609,0.246123489,0.248798614,0.251529049,0.25430364,0.257117179,0.259954263,0.262808496,0.265665397,0.268519978,0.271362188,0.274195361,0.277021533,0.279845484,0.28267559,0.285525475,0.288414459,0.291368031,0.294393183,0.297504304,0.300718598,0.304048822,0.307474849,0.310998199,0.314605191,0.318260017,0.321929696,0.325578076,0.32914921,0.3326002,0.335908217,0.339044882,6,43.20555595
0.098363715,0.103384428,0.10844299,0.114469949,0.120552763,0.127316231,0.134133974,0.141362696,0.148624821,0.156051917,0.163476079,0.17085661,0.178186819,0.185312366,0.192336417,0.199045679,0.205604942,0.211791849,0.217790424,0.223409262,0.228823482,0.233897863,0.238771055,0.243369921,0.247793315,0.252022858,0.256121796,0.26010543,0.264017553,0.267882506,0.271732563,0.275588738,0.279461929,0.283366771,0.287174622,0.290890728,0.294478561,0.297779687,0.300660758,0.303426839,0.306221793,0.309061955,0.311982691,0.314937886,0.31792725,0.320920771,0.323906119,0.326872948,0.329799063,0.332694771,0.335532968,0.338337619,0.341084642,0.343804321,0.346481534,0.34914281,0.351785114,0.354426458,0.357074802,0.359738548,0.362433622,0.365159029,0.367934843,0.370753099,0.373634147,0.376566981,0.379568465,0.3826252,0.385749505,0.38893182,0.392178451,0.395482761,0.39884477,0.402262262,0.405730701,0.409254744,0.41282605,0.416454945,0.420129463,0.423871723,0.427662347,0.431535769,0.435462416,0.439496282,0.443589753,0.447820834,0.452116374,0.456584649,0.461119564,0.465860829,0.470665464,0.475696945,0.480782871,0.486101768,0.491462086,0.497031225,0.502626007,0.508370844,0.514126557,0.519927909,0.525730041,8,31.73401535
0.111248551,0.11470321,0.118262446,0.122771666,0.127445032,0.132780334,0.138286865,0.144194485,0.150219412,0.156417384,0.162626903,0.168842349,0.174926039,0.180914481,0.186628303,0.192212907,0.197411309,0.202488844,0.207131947,0.211662617,0.21581468,0.219857931,0.223617614,0.227294466,0.23080619,0.234277184,0.237699141,0.241134419,0.244616292,0.248176096,0.251840079,0.255649238,0.25958363,0.263719348,0.267978654,0.272460936,0.277063547,0.281858866,0.286766473,0.291804198,0.296901012,0.301842481,0.306481187,0.310752325,0.314727435,0.318530309,0.322304692,0.326072916,0.329821711,0.33354172,0.337214183,0.340838452,0.344403328,0.347918143,0.351380665,0.35480192,0.35818981,0.361557081,0.364916633,0.368284539,0.371671775,0.375100061,0.378571461,0.382115719,0.385718552,0.389422031,0.393188126,0.397074355,0.401027008,0.405094937,0.409237088,0.413472151,0.417787474,0.422169812,0.426634297,0.431141903,0.435726447,0.440336618,0.445009852,0.449699612,0.45444037,0.459193679,0.463990299,0.46879932,0.473650879,0.47851878,0.483429953,0.488367367,0.493356813,0.498388316,0.503480864,0.508637998,0.51386115,0.51917518,0.524552301,0.530048845,0.535599232,0.541288358,0.547014152,0.552874334,0.558750486,10,30.57775861
0.07839055,0.083029642,0.087922505,0.094141995,0.100769192,0.108250639,0.116166554,0.124535575,0.133220384,0.142061771,0.150964415,0.159853666,0.168475226,0.176979119,0.184955581,0.192680551,0.199804471,0.206509683,0.212660649,0.218248293,0.223424798,0.227948075,0.232170732,0.235852283,0.23929715,0.242350168,0.245232114,0.247897275,0.250457005,0.252855578,0.254945291,0.256795692,0.258221728,0.259507287,0.260861282,0.262359759,0.264028824,0.265835049,0.267786893,0.269854096,0.272007996,0.274253677,0.276540572,0.27887315,0.281222487,0.283586932,0.285954227,0.288322568,0.290692451,0.293065416,0.295447827,0.297847719,0.30027184,0.302729573,0.305225645,0.307767551,0.310359346,0.313002452,0.315700828,0.318447431,0.321246703,0.324085747,0.326970888,0.329880716,0.332826801,0.335786653,0.338765556,0.341751118,0.344746722,0.347745709,0.350751182,0.353760365,0.356779028,0.359806327,0.362844566,0.365903557,0.368977785,0.372083999,0.375207607,0.378372765,0.381559199,0.384795215,0.388056187,0.39135478,0.394686303,0.398046231,0.401440022,0.404850198,0.408293645,0.411746862,0.415233821,0.418729226,0.422253312,0.425791057,0.429356978,0.432954613,0.436583595,0.440270048,0.443984217,0.447794101,0.451622397,12,30.55538095
-0.02691802,-0.024308214,-0.021231888,-0.017311694,-0.012805534,-0.008027047,-0.002789864,0.002712685,0.008562596,0.014532399,0.020630987,0.026820934,0.032960872,0.039102867,0.045218884,0.051316906,0.057376169,0.063397847,0.069386779,0.075323044,0.081211373,0.087042326,0.092787451,0.098441539,0.103983885,0.109385414,0.114635663,0.119716634,0.124594829,0.129299592,0.1337749,0.13805522,0.142147804,0.146039818,0.149785064,0.153367426,0.156831019,0.160200882,0.163497604,0.166749758,0.169927918,0.17308563,0.176169025,0.179193463,0.182049301,0.184768418,0.187214261,0.189561631,0.191815461,0.194062208,0.196320821,0.198574913,0.200817211,0.203034239,0.205219577,0.2073614,0.20946266,0.211515326,0.213533697,0.215512291,0.217458756,0.21939121,0.221299582,0.2232146,0.225129063,0.227061712,0.229018761,0.231003977,0.233032621,0.235101476,0.237229744,0.239409295,0.24166078,0.243979253,0.246371595,0.248844756,0.251395098,0.254031462,0.256744048,0.259538767,0.262405613,0.265335483,0.26832092,0.271342543,0.2743944,0.277452051,0.280499522,0.283529465,0.28650828,0.28944081,0.292312841,0.295103064,0.297847958,0.300510443,0.303131513,0.305722542,0.308302314,0.310898611,0.313544836,0.316289553,0.319092475,14,39.2094276
-0.022067292,-0.018952663,-0.015209607,-0.010825997,-0.005556604,-8.55E-06,0.005818438,0.012139859,0.01870898,0.025297712,0.031712029,0.038013227,0.044193491,0.050173037,0.055974189,0.061629841,0.067114958,0.072476097,0.077752169,0.082956539,0.088123205,0.09327806,0.098429899,0.103582229,0.108740186,0.113885875,0.11900705,0.124083811,0.129081866,0.133996492,0.138785542,0.143425877,0.14792828,0.152257195,0.156406773,0.160405694,0.164238205,0.167916176,0.171450699,0.174853193,0.178148449,0.181287286,0.184289636,0.187096861,0.189521025,0.191621977,0.193704152,0.195834792,0.198039789,0.20028756,0.202558347,0.204898986,0.207276965,0.20968469,0.212118255,0.214562607,0.2170082,0.219449313,0.221881019,0.224295362,0.226690044,0.229066844,0.231421872,0.23375334,0.236068399,0.238365447,0.240644603,0.242914984,0.245174796,0.247429679,0.249685646,0.251942358,0.254211003,0.256492488,0.258791975,0.261118546,0.263469372,0.265855391,0.268280345,0.27073982,0.273248325,0.275800794,0.278395144,0.281044548,0.283736664,0.286479882,0.289284208,0.292133003,0.295042542,0.298024076,0.301061506,0.304169649,0.307372048,0.310646563,0.314002974,0.317484445,0.321049616,0.324702186,0.328503523,0.332386574,0.336348243,16,39.31774968
0.047572317,0.050751059,0.054058012,0.058699294,0.063560751,0.069451813,0.07560767,0.082491658,0.089627583,0.09720854,0.104964634,0.112921045,0.1209331,0.128968073,0.136907913,0.144756753,0.152366087,0.159824942,0.166930112,0.173848875,0.180370898,0.186679492,0.192587204,0.198274319,0.20359264,0.20870195,0.213496752,0.218100721,0.22247366,0.226681236,0.230733773,0.234657754,0.238493137,0.242243179,0.245954842,0.249626906,0.25329558,0.256966359,0.260659482,0.26438034,0.268137683,0.271935536,0.275681932,0.279247211,0.282509148,0.285320573,0.287934567,0.290556066,0.293261337,0.296040245,0.298892154,0.301793742,0.304747552,0.307727072,0.310737217,0.313754928,0.316783594,0.319806882,0.322824888,0.325827835,0.328813542,0.331778714,0.334720256,0.337639115,0.340534348,0.343407504,0.34626276,0.349099059,0.351926455,0.354744325,0.357562708,0.360383563,0.363216643,0.366065558,0.368940929,0.371843034,0.374784174,0.377759776,0.380784775,0.383848551,0.38697008,0.390130414,0.39335065,0.396604923,0.399920112,0.403266005,0.406665571,0.410098452,0.413582599,0.417109936,0.420688538,0.424332091,0.428032456,0.431837774,0.435705344,0.439738406,0.443834961,0.448177896,0.452575923,0.45730222,0.462061026,18,33.74501885
0.084744235,0.088095493,0.091915188,0.096572325,0.101915863,0.107599822,0.113785485,0.120110974,0.126577051,0.133021481,0.139397188,0.145569594,0.151527605,0.157215194,0.162564208,0.167633819,0.172335567,0.176707383,0.180726307,0.184382291,0.187755708,0.19088768,0.193720418,0.196270638,0.198585519,0.200607502,0.202421197,0.204049731,0.205561169,0.206990127,0.208406286,0.209837133,0.21130172,0.212828195,0.214418051,0.216084662,0.217832372,0.219641331,0.221521482,0.223457274,0.225446137,0.227482936,0.22956008,0.23166728,0.233805838,0.235964586,0.238145364,0.240341674,0.24255045,0.244774127,0.247002902,0.249250583,0.251502023,0.253764114,0.256038773,0.2583185,0.26061086,0.262912226,0.265221638,0.267545121,0.269878243,0.272222567,0.274583996,0.276957433,0.279351146,0.281763935,0.284202265,0.286669169,0.289165564,0.291703835,0.294275841,0.296897043,0.299571659,0.302294379,0.305077419,0.307917369,0.310821534,0.313787185,0.316814017,0.319897975,0.323042791,0.32624091,0.329485843,0.332777249,0.336102784,0.339462292,0.342848788,0.346252546,0.349675789,0.353109201,0.356554485,0.360009295,0.363474217,0.36695371,0.370452793,0.37396927,0.377528705,0.381116099,0.384755422,0.388456799,0.392191213,19,34.85971035
0.133194238,0.13772339,0.142428206,0.14800266,0.15381476,0.160086401,0.166527808,0.173120039,0.179691012,0.186227176,0.192478619,0.198591111,0.204231576,0.20963358,0.21453607,0.219103714,0.223260613,0.227055996,0.230567953,0.233791059,0.236868906,0.239788468,0.242673137,0.245558028,0.248503787,0.251542977,0.254725982,0.258040341,0.261519799,0.265126234,0.268874498,0.272712673,0.276624383,0.280528136,0.284385913,0.288134365,0.291774378,0.29509731,0.298192306,0.300962018,0.303529197,0.305794196,0.307950016,0.310044787,0.312157982,0.314303993,0.316511205,0.3187723,0.321128887,0.323542738,0.326071124,0.32865488,0.331341568,0.334071132,0.336871744,0.339701451,0.342570234,0.34544854,0.348341354,0.351221999,0.354104653,0.356953462,0.359797357,0.362603257,0.365397234,0.368156695,0.370897516,0.373612041,0.376304242,0.378981099,0.381639658,0.384290935,0.386944073,0.389602702,0.392288728,0.395009471,0.397783533,0.400647835,0.403583674,0.406689481,0.409876511,0.413329893,0.416903464,0.420752403,0.424800382,0.429105099,0.433672419,0.43844764,0.44352736,0.44875277,0.454268093,0.459884135,0.465705494,0.471598613,0.477586659,0.483604969,0.489634334,0.49562662,0.501591636,0.507433806,0.513248808,21,29.22560291
