0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,Subject
0.030294674,0.031698549,0.033102423,0.034506297,0.035910171,0.037334333,0.038996278,0.040760701,0.042525124,0.044289547,0.046088056,0.048009969,0.050041292,0.052098643,0.054161267,0.056253185,0.058415933,0.060644105,0.062910442,0.065194281,0.067497623,0.069835248,0.072210491,0.074610239,0.077023468,0.079446726,0.081886561,0.084338496,0.086797338,0.089261441,0.091723488,0.094185032,0.096645129,0.099100914,0.101544963,0.103983145,0.106403709,0.108814669,0.111209526,0.113593456,0.115956042,0.118301131,0.120628637,0.122929657,0.125219544,0.12749363,0.129734382,0.131973043,0.134177497,0.136366441,0.138555385,0.14069657,0.142837755,0.144965782,0.147062432,0.14915874,0.151231287,0.153290114,0.155344301,0.157376909,0.159400424,0.161415323,0.163413042,0.165408022,0.167388521,0.169364436,0.171328566,0.173288252,0.175239049,0.177182235,0.179119554,0.181050942,0.182979576,0.184902088,0.186819612,0.188729222,0.190635611,0.192540831,0.194444143,0.196343819,0.198234472,0.200123005,0.202010273,0.203897477,0.205785044,0.207668022,0.209548203,0.211426362,0.213303948,0.21518491,0.217068241,0.218949176,0.220827565,0.222705954,0.224584343,0.226471091,0.228361222,0.230250127,0.232139033,0.234027939,0.235916845,4
0.054581386,0.056175235,0.057769084,0.059434234,0.061354511,0.063350604,0.065426061,0.067614576,0.069900246,0.072230828,0.074618423,0.077050638,0.079511043,0.081988926,0.084471826,0.086947182,0.089412858,0.091856769,0.094272468,0.096652883,0.098995311,0.101294041,0.103545705,0.105754647,0.107905666,0.110014866,0.112079711,0.114082897,0.116047441,0.117973118,0.119846113,0.121660998,0.123449745,0.125206703,0.12689719,0.128552958,0.130192781,0.131748315,0.133261681,0.134749835,0.136231244,0.137662636,0.139086025,0.140506645,0.141914943,0.143273811,0.144613821,0.145947223,0.147271399,0.148588126,0.149899705,0.151191133,0.152441054,0.153660925,0.15483778,0.155999832,0.157150083,0.158290933,0.159426862,0.160552086,0.161635844,0.162711216,0.163779238,0.164827785,0.165843216,0.166846453,0.1678355,0.16881004,0.169760088,0.170700308,0.17162695,0.172523487,0.173401329,0.174266002,0.17511648,0.175948235,0.176767784,0.177574219,0.178364544,0.179141323,0.179907333,0.180655973,0.181396394,0.182122127,0.182835466,0.183542873,0.184235979,0.184919851,0.185596312,0.186267777,0.186927992,0.187582854,0.188233442,0.188880213,0.189521581,0.190160244,0.190798379,0.191433916,0.192071095,0.192706869,0.193342644,6
0.098648365,0.100268,0.101887635,0.10350727,0.105126906,0.106746541,0.108378327,0.110244648,0.112178846,0.114113044,0.116047241,0.117981439,0.119932865,0.121999269,0.124157343,0.126318932,0.128480522,0.130644156,0.132819893,0.135036758,0.137332921,0.13963552,0.141938119,0.144243113,0.146552581,0.148866313,0.151223364,0.15358111,0.155940322,0.158299802,0.160656549,0.163011381,0.165355541,0.167696144,0.170034137,0.172370823,0.174696654,0.177017962,0.179307727,0.181565428,0.183818941,0.186067704,0.188297367,0.190522939,0.1927234,0.194844586,0.196962616,0.199078308,0.201163238,0.203246537,0.205329836,0.207280089,0.209230341,0.211178871,0.213094162,0.215006619,0.216914836,0.21871696,0.220485487,0.222249232,0.223990665,0.225723302,0.227447673,0.229107294,0.230703196,0.232292393,0.233865497,0.235433076,0.236989605,0.238518486,0.239964419,0.241403401,0.242832454,0.244256507,0.24567455,0.247090301,0.248421376,0.249747006,0.251066871,0.252383498,0.253700124,0.255011598,0.256282215,0.257536547,0.258788352,0.260039619,0.261290886,0.26254109,0.263776916,0.265001176,0.26622609,0.267451004,0.268675918,0.269900832,0.271125116,0.272353128,0.273582365,0.274811602,0.276040839,0.277270076,0.278499313,8
0.111005147,0.11206345,0.113121753,0.114180057,0.11523836,0.116296663,0.117361136,0.118669865,0.120052122,0.12143438,0.122816637,0.124198894,0.125590721,0.127115351,0.128748249,0.130384429,0.132020609,0.133656789,0.13530263,0.137001838,0.138808005,0.140619788,0.142431571,0.144243354,0.146061449,0.147886644,0.149786046,0.151685931,0.15358678,0.155487629,0.157388331,0.15928893,0.161195475,0.163104002,0.165010728,0.166916553,0.168814048,0.170708072,0.172575948,0.174417674,0.1762594,0.178095327,0.179914545,0.181730182,0.183521959,0.185242159,0.186962359,0.188680028,0.190369462,0.192057446,0.193745431,0.195313167,0.196880904,0.198447144,0.199984021,0.201518182,0.203052343,0.204492361,0.205900997,0.207305585,0.208691276,0.210069551,0.211447826,0.212768548,0.214031715,0.215289564,0.216534652,0.217777754,0.219016884,0.220233135,0.221380749,0.222523441,0.223659101,0.224794761,0.225927891,0.227059757,0.22813339,0.229204495,0.230273353,0.231342212,0.23241107,0.233478731,0.234529842,0.235576638,0.23662409,0.237671542,0.238718994,0.239766861,0.24082196,0.241889261,0.242958346,0.244027431,0.245096516,0.246165601,0.247247503,0.248372951,0.249499804,0.250626657,0.25175351,0.252880363,0.254007216,10
0.077334353,0.078748788,0.080163222,0.081577656,0.08299209,0.084406524,0.085865309,0.087714877,0.089611838,0.0915088,0.093405761,0.095302723,0.09727325,0.099483189,0.101765029,0.104046869,0.106328709,0.108617291,0.11097512,0.113458353,0.116011109,0.118563865,0.121116621,0.123679849,0.126289797,0.128948942,0.131645875,0.134342809,0.137041159,0.139744465,0.142463032,0.145192281,0.147910855,0.150625871,0.153340414,0.156054722,0.158744185,0.161423296,0.164072873,0.166692125,0.169305075,0.171918024,0.174458376,0.176983171,0.179484562,0.181909031,0.18432813,0.186747229,0.18904716,0.191339642,0.193632124,0.195793685,0.197955245,0.200107999,0.20211987,0.204131742,0.206135941,0.208038133,0.209909519,0.211753362,0.213468669,0.215183977,0.216883959,0.218522594,0.220101798,0.221637488,0.223068744,0.22449474,0.225910215,0.227299641,0.22861092,0.229869596,0.231053128,0.232226464,0.233396887,0.234567311,0.235655697,0.236691705,0.237678954,0.238658495,0.239638036,0.240617577,0.241554726,0.242434438,0.243286205,0.24413581,0.244985416,0.245835021,0.246669023,0.247459793,0.248239017,0.249018242,0.249797466,0.25057669,0.251345465,0.25203799,0.252717544,0.253397097,0.254076651,0.254756204,0.255435758,12
-0.026860352,-0.025844055,-0.024827757,-0.02381146,-0.022788927,-0.021349723,-0.019810385,-0.018271047,-0.01672135,-0.015001399,-0.013163198,-0.011324996,-0.00947402,-0.007521599,-0.00548118,-0.003438878,-0.001383275,0.000708496,0.002937897,0.005229739,0.007510103,0.009842845,0.012199457,0.014540983,0.016957151,0.019367345,0.021791123,0.024223368,0.026637651,0.02905095,0.031463962,0.0338788,0.036301353,0.03872052,0.041133776,0.043546193,0.045959219,0.048367567,0.050768908,0.05316675,0.055560157,0.057949889,0.0603345,0.062711231,0.06508365,0.067448636,0.069810709,0.072158273,0.074503658,0.076837931,0.079172205,0.08148178,0.083791354,0.086084496,0.088373111,0.090633963,0.092890762,0.095131929,0.097355377,0.099550155,0.101734967,0.103909359,0.106044821,0.108154072,0.11024555,0.112327427,0.114361941,0.116366151,0.118343568,0.120307483,0.122233839,0.12411801,0.125966549,0.127798116,0.129608886,0.131364292,0.133077518,0.134770205,0.136449082,0.138084493,0.139672429,0.141231046,0.142780402,0.144308785,0.145783433,0.147225012,0.148661364,0.1500958,0.151476591,0.152826393,0.154173822,0.155521251,0.156842294,0.158130092,0.159417238,0.160704384,0.161981189,0.16321691,0.164452682,0.165688454,0.166924227,14
-0.022183846,-0.020970658,-0.019757469,-0.018544281,-0.017194538,-0.015521404,-0.013824349,-0.0121081,-0.01021486,-0.008170914,-0.006102939,-0.003971872,-0.001784768,0.00045702,0.002709556,0.004967765,0.00739434,0.009872806,0.012494619,0.015145297,0.017773109,0.020373385,0.022919205,0.025464128,0.028002025,0.030522644,0.033032103,0.035528277,0.037992706,0.040435627,0.0428576,0.04526078,0.047615702,0.049958549,0.052277721,0.054561372,0.056811622,0.059053063,0.061272987,0.063450092,0.065609996,0.067763137,0.069897438,0.072004618,0.074098573,0.076186691,0.078267356,0.080330459,0.082389128,0.08444355,0.08649828,0.088542524,0.090588745,0.092637256,0.094683868,0.09672829,0.098779281,0.100832541,0.102881479,0.104931303,0.106984205,0.10903691,0.111087728,0.113134334,0.115178749,0.117221111,0.119255938,0.121281942,0.123300147,0.125312522,0.127303491,0.129285578,0.131255531,0.133208589,0.135134156,0.137046721,0.13894542,0.140814828,0.142651427,0.144475388,0.146274408,0.148048792,0.149782791,0.151500723,0.153192589,0.154856637,0.156485934,0.158086961,0.159672938,0.161227551,0.162745531,0.164241888,0.165730522,0.167174996,0.168572133,0.169964646,0.171352339,0.172674324,0.173944028,0.175213731,0.176483435,16
0.048094835,0.049164276,0.050233718,0.05130316,0.052372601,0.053442043,0.054679416,0.056236433,0.057799379,0.059362325,0.060925272,0.062508231,0.064339546,0.066314316,0.06829925,0.070284184,0.072276166,0.074353083,0.076585907,0.078894066,0.081214223,0.083534379,0.08587697,0.08831981,0.09082559,0.093370355,0.095925919,0.098490283,0.10107519,0.103717779,0.106380949,0.109058526,0.111741272,0.114427071,0.117129043,0.119839101,0.122549059,0.125258139,0.127962724,0.130665004,0.133349089,0.136033174,0.138692681,0.141337006,0.143978972,0.146586529,0.149169425,0.151752321,0.154276955,0.156792976,0.159308996,0.161736876,0.164164756,0.166582549,0.168928372,0.171274195,0.173578261,0.175822303,0.178061926,0.18027359,0.182426557,0.184579523,0.186643936,0.188691552,0.19071969,0.1927244,0.194679072,0.196601493,0.198459413,0.200306192,0.202138601,0.203944299,0.205711837,0.207411491,0.209087805,0.210755572,0.212413422,0.214042034,0.215628258,0.217156564,0.21867551,0.220194457,0.221707409,0.223190189,0.224619057,0.22602267,0.227424688,0.228826706,0.230225767,0.231593357,0.232914287,0.234232709,0.235551132,0.236869554,0.238187033,0.239469703,0.240736514,0.242003324,0.243270135,0.244536945,0.245803755,18
0.085910752,0.087094749,0.088278746,0.089462743,0.09064674,0.091988951,0.093589166,0.095224029,0.096858893,0.098549478,0.100367568,0.102293233,0.104249802,0.106240934,0.108280171,0.11037601,0.112515258,0.114693538,0.116884127,0.119099969,0.121336504,0.123585344,0.125843802,0.128106066,0.130365666,0.132619335,0.13486578,0.137100788,0.139317897,0.141511979,0.143695798,0.145850771,0.14798418,0.150062035,0.152125216,0.154177097,0.156182076,0.158138604,0.160053515,0.16194268,0.163810832,0.165624233,0.167396415,0.169127981,0.170811918,0.172464279,0.174052814,0.175619616,0.177135325,0.178572575,0.180009825,0.18135771,0.182705596,0.183993677,0.185237215,0.186465727,0.187652377,0.188820653,0.189955288,0.191056899,0.192095675,0.193091141,0.194073391,0.195035755,0.195966413,0.196833524,0.197658866,0.198471537,0.199272597,0.200018889,0.200744846,0.20144073,0.202105162,0.202741478,0.203365617,0.203970399,0.204561838,0.205122586,0.205675398,0.206227018,0.206774281,0.207320387,0.207863665,0.208409124,0.208955714,0.209480304,0.209985228,0.210494877,0.211008586,0.211525673,0.212040655,0.212558019,0.213086206,0.21361883,0.214151455,0.214672747,0.215218135,0.215775677,0.21633322,0.216890763,0.217448306,19
0.133589139,0.134914185,0.13623923,0.137564275,0.138889321,0.140214366,0.141555023,0.143094864,0.144714309,0.146342553,0.147970797,0.14959904,0.151249835,0.152989296,0.154797818,0.156619396,0.158446683,0.160278851,0.162124195,0.163996537,0.165905253,0.167821795,0.169739695,0.17165999,0.173582637,0.175505693,0.177421068,0.179333844,0.181240501,0.183143147,0.185033682,0.186915952,0.188754399,0.190578807,0.192383823,0.194179144,0.19594901,0.197705215,0.199415874,0.201076747,0.202724701,0.204344168,0.205928292,0.207503777,0.209045613,0.210498548,0.211945789,0.213376308,0.214742737,0.216106562,0.217470388,0.218705875,0.219941363,0.221174556,0.222349652,0.223508036,0.224662431,0.225743558,0.226795219,0.227840777,0.228863074,0.229860899,0.230850996,0.231805687,0.232729326,0.233644123,0.234546491,0.235443322,0.236329079,0.237207815,0.238061399,0.238913213,0.23976202,0.240611361,0.241456858,0.242300117,0.243147025,0.243998909,0.244853849,0.24571239,0.246570086,0.24742933,0.248309371,0.249207352,0.250115679,0.251025916,0.251935899,0.252848758,0.253786628,0.2547601,0.255743582,0.256727063,0.257710545,0.258695217,0.259698797,0.26075375,0.261812767,0.262871784,0.263930801,0.264989817,0.266048834,21
