0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,Subject
-0.181246176,-0.164900046,-0.148553916,-0.132248627,-0.116038895,-0.099829162,-0.083720334,-0.067677454,-0.051640857,-0.035749209,-0.019878846,-0.004047187,0.011667987,0.027379058,0.043021031,0.058601508,0.074174152,0.089676956,0.105157811,0.120622256,0.136038558,0.151449633,0.166839473,0.18220908,0.197573682,0.212923115,0.228263246,0.243599855,0.25892301,0.274241505,0.289553492,0.304853462,0.320147402,0.335429287,0.350697038,0.365956114,0.381192887,0.396412665,0.411617415,0.426792669,0.441946106,0.457074577,0.47217337,0.487244258,0.502276603,0.51727923,0.532254575,0.547177393,0.562067894,0.576923786,0.591740058,0.606508141,0.621234273,0.635923146,0.650576505,0.665167376,0.679724476,0.694243322,0.708709679,0.723136065,0.737515718,0.751853542,0.766154663,0.780398065,0.794606566,0.808778863,0.82289214,0.836977025,0.85101962,0.865014978,0.878987154,0.892910053,0.906797822,0.920667907,0.934483168,0.948286567,0.962063439,0.975808452,0.989548962,1.003269584,1.016979642,1.030689761,1.044400893,1.058118631,1.071845208,1.085606313,1.099374033,1.113183355,1.12704511,1.140910657,1.154874743,1.168874649,1.182894031,1.197054197,1.211221112,1.225456692,1.239800145,1.254143598,1.268595908,1.283095414,1.297594919,4
0.397998685,0.409303759,0.416271072,0.42315516,0.430008751,0.436808948,0.443554906,0.450422086,0.457654179,0.464896339,0.472084352,0.479234093,0.486347026,0.493411036,0.500452983,0.507451004,0.514427226,0.521378519,0.528301061,0.535216221,0.542102026,0.548986551,0.555855472,0.562719836,0.569579354,0.576434507,0.583289893,0.590143985,0.596999148,0.603852062,0.610710196,0.61756196,0.62441884,0.631266622,0.638117441,0.644956796,0.65179607,0.658620173,0.66544498,0.672249356,0.679054134,0.685838542,0.692619928,0.699384651,0.706143735,0.712891541,0.719633191,0.726368547,0.733099095,0.739827807,0.746554795,0.753284891,0.76001749,0.766756399,0.773500895,0.780255262,0.787019095,0.793794075,0.800580026,0.807380889,0.814190256,0.82101544,0.827849758,0.834697822,0.841557274,0.848426217,0.855305555,0.862195426,0.869092792,0.87599993,0.882915924,0.889839877,0.896774799,0.903719247,0.910675311,0.917645439,0.924628764,0.931630307,0.938651032,0.945688334,0.952757256,0.959838972,0.966962085,0.974102063,0.981277917,0.98848391,0.995712993,1.002983085,1.010269517,1.017592072,1.024932801,1.032293137,1.039670096,1.047056531,1.054444779,1.061838915,1.06921237,1.076578993,1.083921736,1.09121948,1.098517224,6
-0.021941342,-0.007779838,0.006381667,0.020518481,0.034483777,0.048449072,0.062365227,0.076135665,0.089906103,0.103604811,0.117186053,0.130767294,0.144258795,0.15766285,0.171066905,0.184370424,0.197615883,0.210861342,0.224004205,0.237114853,0.250225501,0.263239971,0.276242236,0.28923501,0.30216332,0.31508318,0.327989316,0.340854924,0.353715001,0.366560419,0.379381363,0.392198855,0.405001648,0.417789563,0.430575375,0.443345297,0.456105734,0.468864867,0.48160471,0.494338542,0.507071514,0.519779804,0.532485291,0.54518634,0.557864361,0.570539333,0.583206032,0.595853062,0.608496657,0.621128937,0.633746418,0.646359983,0.658960973,0.671552281,0.684139588,0.696715044,0.709285211,0.721851255,0.734408113,0.746962533,0.759512724,0.772057557,0.784601102,0.797140321,0.809678704,0.822215505,0.834749288,0.847285023,0.859819205,0.872353472,0.884891649,0.897428986,0.90997253,0.92252163,0.935071701,0.947639066,0.960212912,0.972790964,0.985404301,0.998022896,1.010650357,1.023338561,1.036026766,1.048739719,1.061522902,1.074306085,1.087133,1.100029257,1.112925514,1.125879378,1.138888563,1.151897747,1.164958409,1.178049001,1.191139594,1.204233884,1.217329431,1.230424977,1.243408077,1.256375496,1.269342914,8
-0.156563387,-0.142488242,-0.128413097,-0.114361369,-0.100375444,-0.086389519,-0.072450502,-0.058553985,-0.044657468,-0.030830239,-0.01702157,-0.003221877,0.010510945,0.024239332,0.037945613,0.051609047,0.065272055,0.078907306,0.092525962,0.106143311,0.119742966,0.133341328,0.146938671,0.160537324,0.174138907,0.187746202,0.201367916,0.214992126,0.228635547,0.242293069,0.255958281,0.26964583,0.283345221,0.297057861,0.310790557,0.324531324,0.338288946,0.352062415,0.365842377,0.37963726,0.393443654,0.407258238,0.42108418,0.434918004,0.44876351,0.462618899,0.476480525,0.490358802,0.504247169,0.518146469,0.532060536,0.545990025,0.559938641,0.573901731,0.587878972,0.601890551,0.615913435,0.629957557,0.64403383,0.658124633,0.672245888,0.686389213,0.700551009,0.714750971,0.728962247,0.743195162,0.757462139,0.771736473,0.786034835,0.800352866,0.814679587,0.829030036,0.843389391,0.857758997,0.872150257,0.886544389,0.900957516,0.915383183,0.929816623,0.944278604,0.95874936,0.973237662,0.987772977,1.002312029,1.016895154,1.031532781,1.046172565,1.060904484,1.075677901,1.090462339,1.105384802,1.12032435,1.135302612,1.150418466,1.16553432,1.180721346,1.19598631,1.211251274,1.226565064,1.241896473,1.257227881,10
0.05921245,0.071453386,0.083694323,0.095874614,0.10794291,0.120011207,0.131972955,0.143889599,0.155794373,0.167583894,0.179368728,0.191107391,0.202778989,0.214448725,0.22604836,0.237623186,0.249182218,0.260679397,0.272170302,0.283626905,0.295044272,0.306457495,0.317822378,0.329171426,0.3405019,0.3517927,0.363073794,0.374326884,0.385547979,0.396761781,0.407938015,0.419097543,0.43024105,0.441356649,0.452461382,0.463546221,0.474611368,0.485669842,0.496712001,0.507743361,0.518769632,0.529787967,0.540802973,0.551816473,0.562828576,0.57384243,0.584860035,0.595881754,0.606910258,0.617945435,0.628986644,0.640041648,0.651104838,0.662178109,0.673262252,0.684359861,0.695471464,0.706593232,0.717728012,0.728880694,0.740044708,0.751224868,0.762418546,0.77362581,0.784854543,0.796093022,0.807348156,0.818623706,0.829907697,0.841212365,0.852530551,0.86385782,0.875210659,0.886568214,0.897942254,0.909333295,0.920728693,0.932144462,0.943569519,0.955001882,0.966458138,0.977915894,0.989393686,1.00088764,1.012385292,1.023916334,1.035454965,1.047009445,1.058603787,1.070199061,1.081837594,1.09350347,1.105172829,1.116914018,1.128661993,1.140435895,1.15226853,1.164101165,1.175979407,1.187881889,1.199784372,12
-0.034079007,-0.024649361,-0.015219715,-0.005846463,0.003405386,0.012657236,0.021813933,0.030917593,0.040007781,0.049013263,0.058003137,0.066961919,0.075876052,0.084783103,0.093659722,0.102521966,0.111373996,0.120213232,0.129050765,0.137877583,0.146704742,0.155532709,0.164355777,0.173182248,0.182008808,0.1908333,0.199660006,0.208484974,0.217306028,0.226125884,0.234939215,0.243745724,0.252544953,0.261334346,0.270111384,0.278876084,0.287626843,0.296358176,0.305074786,0.313772416,0.322447946,0.331107542,0.339743266,0.348358614,0.35695312,0.365526334,0.374083863,0.382615933,0.391130874,0.399631423,0.408115092,0.416582448,0.425036949,0.43348215,0.441918736,0.450345514,0.458769396,0.467190147,0.475609223,0.484030541,0.492456248,0.500886114,0.509325038,0.517774317,0.526233641,0.534710868,0.543201377,0.551709943,0.56023953,0.568785439,0.577357387,0.585948965,0.594563225,0.603204485,0.611867276,0.620552725,0.629264668,0.637995179,0.646749134,0.65552193,0.664314026,0.673120512,0.681942809,0.690776076,0.699617989,0.70846828,0.717320751,0.726175912,0.735028866,0.743881232,0.752724559,0.76156127,0.770394785,0.779208474,0.788019344,0.79681998,0.805603314,0.814386648,0.823156261,0.83192019,0.840684118,14
-0.013774445,-0.00387124,0.006031965,0.015845689,0.025587833,0.035311416,0.044899595,0.05448594,0.063976307,0.073416845,0.082826626,0.092138724,0.101442787,0.110671438,0.119868338,0.129034635,0.138147246,0.147248578,0.156313309,0.165361735,0.174396081,0.183415206,0.192430946,0.201444949,0.210459001,0.219480253,0.228509824,0.237550288,0.246605309,0.255674128,0.264758712,0.27385965,0.282978831,0.292111045,0.30125864,0.31041795,0.319588347,0.328768275,0.33795176,0.347140841,0.356329559,0.365514607,0.374695914,0.383868898,0.393032611,0.402184606,0.411318663,0.420438792,0.429542032,0.438627506,0.447696988,0.45674081,0.465768569,0.474778027,0.483770246,0.492747422,0.501705226,0.510649738,0.519580581,0.528500766,0.537411473,0.546312665,0.555206501,0.56409487,0.572979264,0.581860644,0.590740172,0.599618084,0.608496627,0.617374891,0.626255012,0.635136103,0.644019087,0.652903957,0.661790756,0.670680197,0.679570677,0.688465083,0.697359437,0.706258516,0.715159085,0.724063206,0.732972305,0.741882843,0.750804073,0.759726601,0.76866373,0.777608242,0.786562654,0.795540784,0.804521,0.813540109,0.822569483,0.831623162,0.840719015,0.849816014,0.85898374,0.868159902,0.877375166,0.886637756,0.895900346,16
-0.125680486,-0.112394375,-0.099108265,-0.085846041,-0.072762717,-0.05967968,-0.046651441,-0.03379957,-0.020948359,-0.008183478,0.004426327,0.017035102,0.0295322,0.04190808,0.054279306,0.0665319,0.078698652,0.090855744,0.102905199,0.11490026,0.126883798,0.138780043,0.150648437,0.162500845,0.174304868,0.186093922,0.19787128,0.209630569,0.221385004,0.233138616,0.244894515,0.25665423,0.268423845,0.280208297,0.292002934,0.303816489,0.315650389,0.327498164,0.339370987,0.351265066,0.363172453,0.375108384,0.387063631,0.399031898,0.411022321,0.423031546,0.435051991,0.447087504,0.459139262,0.471199473,0.483268425,0.49534966,0.507436085,0.519527114,0.53162417,0.543723663,0.555824332,0.567926044,0.580026379,0.592125177,0.604221118,0.61631083,0.628396898,0.640475733,0.652545044,0.664608125,0.676659156,0.688698373,0.700729223,0.712742916,0.724743799,0.736734935,0.748704604,0.760662093,0.772609905,0.784534426,0.796449297,0.808356796,0.820243418,0.832125919,0.844005691,0.855875544,0.8677459,0.879623394,0.891511848,0.903402353,0.915320209,0.927272438,0.939226449,0.951240994,0.963308106,0.975375837,0.987549333,0.999779366,1.01200984,1.024392632,1.036821489,1.049250541,1.061861641,1.074496665,1.087131688,18
0.209501609,0.218904317,0.228307026,0.2376457,0.246911832,0.256163354,0.265324539,0.274461688,0.283552398,0.29259464,0.301609798,0.310588177,0.319539321,0.328468198,0.337380595,0.346278522,0.355170291,0.364058072,0.372944715,0.381838549,0.390738739,0.399653064,0.4085776,0.417524149,0.426484109,0.435465005,0.444468336,0.453483108,0.462528266,0.471584022,0.480659645,0.489752258,0.49885473,0.507973252,0.517097064,0.526230673,0.535368533,0.544508153,0.553648677,0.562786548,0.571921675,0.581050012,0.590172824,0.599285693,0.608393039,0.617487261,0.626574496,0.635650872,0.644717422,0.653778002,0.662827898,0.67187246,0.680909995,0.689944765,0.698976809,0.708007327,0.717040911,0.726074793,0.735115308,0.744161924,0.753215828,0.762283242,0.77135969,0.780454618,0.789561108,0.798686327,0.80783208,0.816996704,0.826183349,0.835392145,0.84462481,0.853881393,0.863166607,0.872468703,0.881808322,0.891165478,0.900550674,0.909963472,0.919396089,0.928861901,0.938343977,0.947855134,0.95738405,0.966937838,0.97651172,0.986102991,0.995716736,1.005342864,1.014988311,1.024649202,1.034324229,1.044015226,1.053719288,1.063437491,1.073171708,1.082913972,1.092679719,1.102451715,1.11224255,1.12205247,1.131862391,19
-0.073479193,-0.061415947,-0.049352701,-0.037308041,-0.025285286,-0.01326253,-0.001263021,0.010735315,0.022723885,0.034694949,0.046666178,0.058607849,0.070538455,0.082458504,0.094336915,0.106210632,0.118048372,0.12985458,0.141651414,0.153397616,0.165128099,0.17683133,0.188499483,0.200156073,0.211778929,0.223385536,0.234975708,0.246548268,0.258109296,0.269660357,0.281203971,0.29274197,0.304278588,0.315813405,0.327350803,0.338890425,0.350433515,0.361984638,0.37353923,0.385103661,0.39667414,0.408251371,0.419840483,0.431434792,0.443039855,0.454652121,0.466270853,0.477902155,0.489539005,0.501183154,0.512834931,0.524496094,0.536163075,0.547837508,0.559517888,0.57120415,0.582900307,0.594597908,0.606301734,0.618014777,0.629724957,0.641445564,0.653167138,0.664889805,0.67662128,0.688347531,0.700080462,0.711816015,0.723550388,0.735290127,0.747030417,0.758775725,0.77052586,0.782283842,0.794046361,0.805822721,0.817612875,0.829411204,0.8412448,0.853086073,0.864964553,0.876876812,0.888804302,0.900812673,0.912833356,0.924917696,0.937074404,0.949245853,0.96154712,0.973874777,0.986272236,0.998796893,1.011324172,1.024009182,1.03674552,1.049519613,1.062464819,1.075410024,1.088462372,1.101589403,1.114716435,21
