0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,Subject
0.236035431,0.239754643,0.243473855,0.247210325,0.250983332,0.254756338,0.2585651,0.262393841,0.266225258,0.27006779,0.273899862,0.277739011,0.281545381,0.285342094,0.288990092,0.292462982,0.295889593,0.298916913,0.301819965,0.304666944,0.307339919,0.310014334,0.312653442,0.315281826,0.317905274,0.320511739,0.323099171,0.325677072,0.328215492,0.330735202,0.333230851,0.335686805,0.338122097,0.340526207,0.342896174,0.345249221,0.347568317,0.349863014,0.352145413,0.354403959,0.356648869,0.358886757,0.361114765,0.363338905,0.365564344,0.367790163,0.370018575,0.372259862,0.374505851,0.376761574,0.379031566,0.381310456,0.383604759,0.385909208,0.388219786,0.390550933,0.392884869,0.395226732,0.397580411,0.399934208,0.402296498,0.404659948,0.407026564,0.409401661,0.411772257,0.414151461,0.416537587,0.41892384,0.421326713,0.423739841,0.426164127,0.428618473,0.43109025,0.433584562,0.436137348,0.438706171,0.441328845,0.444019043,0.44673235,0.449529616,0.452404222,0.45529958,0.458331611,0.461408483,0.464538122,0.467816666,0.471111831,0.474510677,0.47802442,0.481543831,0.485217245,0.488943022,0.492691062,0.496599038,0.500514184,0.504490942,0.508565028,0.512639114,0.516799019,0.520996557,0.525194095,4
0.192481262,0.193799757,0.194522763,0.195263591,0.196006446,0.196767802,0.197541561,0.198347529,0.199241162,0.200148459,0.201076768,0.202021711,0.202975146,0.203954985,0.204936002,0.205943434,0.206953887,0.207982832,0.209022087,0.210069863,0.211135851,0.212205524,0.213292762,0.214388681,0.215494851,0.216618636,0.217749193,0.218897393,0.220057165,0.221230328,0.222420802,0.223623331,0.224845468,0.226081467,0.227336432,0.228606042,0.229895651,0.231199723,0.232521953,0.23386463,0.235222645,0.236602142,0.237996999,0.239412161,0.240845785,0.242297257,0.243766676,0.245253278,0.24675784,0.248277217,0.249814076,0.251366386,0.252932341,0.254509812,0.256097775,0.257694766,0.259299041,0.260908938,0.26252314,0.264138592,0.265756146,0.267369151,0.268983328,0.270588797,0.27219446,0.273791857,0.275387222,0.276977239,0.27856542,0.280150899,0.281739895,0.283329071,0.284926616,0.286534193,0.288151188,0.289790757,0.291443558,0.293126629,0.294833702,0.296568492,0.298342344,0.300141746,0.301988506,0.303863497,0.305777406,0.307729958,0.309703622,0.311722544,0.31375168,0.315812228,0.317880249,0.319956345,0.322029933,0.324099911,0.326139048,0.328168773,0.330146042,0.332085725,0.33398563,0.335789859,0.337594087,6
0.278487138,0.281084758,0.283682377,0.286269275,0.28876903,0.291268785,0.293711652,0.295961985,0.298212319,0.300312974,0.302228237,0.304143501,0.306068145,0.308007831,0.309947517,0.311938098,0.313950731,0.315963364,0.317999282,0.320035915,0.322072547,0.324098051,0.326117531,0.328132128,0.33011228,0.332086635,0.334047162,0.335968751,0.337886452,0.339782588,0.341648164,0.343512475,0.34535359,0.347179386,0.349006315,0.350816647,0.352626534,0.354439001,0.356249997,0.358070772,0.359894633,0.361738931,0.363595878,0.365461279,0.367361136,0.369274562,0.371205809,0.373177087,0.375161703,0.377175814,0.379228139,0.381291627,0.383396024,0.385531629,0.387675675,0.389872341,0.392090882,0.394315614,0.396601274,0.398898092,0.401199599,0.403567804,0.405937752,0.408322315,0.410760561,0.413201762,0.415667363,0.418176231,0.420690726,0.423242677,0.42583081,0.428428237,0.431079008,0.433759832,0.436455315,0.43922614,0.442020506,0.444835616,0.447753416,0.450685257,0.453644344,0.456739054,0.459833764,0.462980471,0.466258785,0.469537099,0.472891496,0.476361409,0.479831322,0.483397017,0.487054016,0.490711014,0.494468425,0.498285514,0.502102603,0.506001556,0.509928841,0.513856127,0.517810787,0.521770414,0.525730041,8
0.253978388,0.256719074,0.259459759,0.262259136,0.265222239,0.268185342,0.271268332,0.27445805,0.277647769,0.280999536,0.28439277,0.287804068,0.291317829,0.294822364,0.298324676,0.301711586,0.305097596,0.308160148,0.311036694,0.313896123,0.316538902,0.319172608,0.321800502,0.324418943,0.327038578,0.32964261,0.33222288,0.334802953,0.337339501,0.33985394,0.342355567,0.344812686,0.347252134,0.349668994,0.352053349,0.354426831,0.356779514,0.359115778,0.361446757,0.363775015,0.36610141,0.368434364,0.370782271,0.373137851,0.375524237,0.377934666,0.380359627,0.3828414,0.385350305,0.387893183,0.390483721,0.393115353,0.395798408,0.398519699,0.401274906,0.404104061,0.406958078,0.409851175,0.412800583,0.415776915,0.418795063,0.421846922,0.42492962,0.428053139,0.431194271,0.43436513,0.437565073,0.440778336,0.444017277,0.447270781,0.450539422,0.453828862,0.457124393,0.46043741,0.463767653,0.467099138,0.470456669,0.473824248,0.477196925,0.480598617,0.484007784,0.487427801,0.490888935,0.494352402,0.497844329,0.501379454,0.504914649,0.508509212,0.512135146,0.515765496,0.519485373,0.523218338,0.526973879,0.530827242,0.534680604,0.538589587,0.542564818,0.546540049,0.550591116,0.554670801,0.558750486,10
0.256250193,0.25721509,0.258179986,0.259116186,0.260020648,0.260925111,0.26197541,0.263088123,0.264218294,0.265518332,0.266824769,0.268195438,0.269656329,0.271118614,0.272659852,0.27422555,0.275802409,0.277423576,0.279047098,0.280683127,0.282329095,0.283974331,0.285624158,0.287272271,0.288919958,0.290567699,0.292215383,0.293866416,0.295522376,0.297182271,0.298856338,0.300540717,0.302239021,0.303959142,0.305693881,0.30745285,0.309239411,0.311044336,0.312879437,0.314742608,0.316627152,0.318537598,0.320471421,0.322429649,0.324410253,0.326406398,0.328419212,0.330452186,0.332495283,0.334548191,0.336609692,0.338680118,0.340754498,0.342833014,0.344914744,0.346998106,0.349085755,0.351174231,0.353264808,0.355362155,0.357459232,0.359562984,0.361672318,0.363785668,0.365914403,0.368047256,0.370191392,0.372353297,0.374520506,0.376708621,0.378909703,0.381121222,0.383363974,0.385611653,0.387879973,0.39016919,0.392464052,0.394784799,0.397117526,0.399458007,0.401823448,0.404190966,0.406573065,0.408969053,0.411366963,0.413783966,0.416207123,0.418635698,0.421082021,0.423529219,0.425992021,0.428468069,0.430945309,0.433460242,0.435980139,0.438516795,0.441095947,0.443675099,0.446305344,0.448963871,0.451622397,12
0.167380132,0.169287475,0.171194817,0.173085413,0.174934904,0.176784395,0.178572862,0.180299494,0.182012411,0.183614654,0.185202285,0.186757623,0.188243942,0.189722703,0.191144687,0.192585712,0.193984016,0.195349336,0.196725984,0.198100546,0.199464106,0.200828429,0.202179686,0.203518905,0.204846569,0.206157666,0.207451546,0.208732981,0.209994876,0.211238811,0.212471274,0.213687819,0.214888654,0.216081998,0.217261925,0.21843504,0.219604043,0.220764756,0.22192568,0.223086765,0.224249901,0.225415777,0.226587359,0.227769219,0.228959371,0.230160684,0.231373673,0.232605167,0.233851884,0.235114271,0.236395718,0.237700806,0.239029632,0.240378058,0.241747946,0.243154171,0.244580173,0.246034924,0.247520417,0.249032277,0.250580707,0.252153423,0.253760637,0.255397617,0.25705939,0.258759936,0.260481053,0.262229356,0.264005485,0.265797388,0.267613882,0.269444084,0.271285659,0.273140685,0.274998867,0.276857758,0.278717684,0.280569801,0.282411232,0.284241724,0.28605413,0.287850926,0.289620164,0.291366716,0.293093417,0.294785397,0.296464536,0.298112318,0.299731404,0.301344983,0.30292847,0.304503812,0.306075089,0.307642616,0.309211455,0.310792074,0.312401117,0.314010159,0.315683495,0.317387985,0.319092475,14
0.176456683,0.178275708,0.180094732,0.181837713,0.183507045,0.185170148,0.186724607,0.188279278,0.189780257,0.191238893,0.192608646,0.193896641,0.195184453,0.196442378,0.197708761,0.199005756,0.200344626,0.201696868,0.20308954,0.204495795,0.20592923,0.207382296,0.208849171,0.210329876,0.211820645,0.213318534,0.214820602,0.216327285,0.217829155,0.219332381,0.220828459,0.222319089,0.223802776,0.225276451,0.226742532,0.228198026,0.22964269,0.231077508,0.232503676,0.233917785,0.235325081,0.236720978,0.238109966,0.239493339,0.240867734,0.242240561,0.243605223,0.244968447,0.246329684,0.247688475,0.249049146,0.250409337,0.251772786,0.253139391,0.254510315,0.255886181,0.257270746,0.258661954,0.260062999,0.261473788,0.262893113,0.264328224,0.265773924,0.26723484,0.268709717,0.270197066,0.271704524,0.273227165,0.274764948,0.276321374,0.277892767,0.279485348,0.281097011,0.28272181,0.284372061,0.286033704,0.287720746,0.289428445,0.291150011,0.292904148,0.294667373,0.296463351,0.298280339,0.300116412,0.301991918,0.303876261,0.305807203,0.307758679,0.309736184,0.311764495,0.313798739,0.315898884,0.318017035,0.320169318,0.322380706,0.32459369,0.326890775,0.329198378,0.331547621,0.333947932,0.336348243,16
0.245224923,0.247653675,0.250082427,0.2525107,0.254938624,0.257366482,0.259801651,0.262260745,0.264719802,0.267196877,0.269688362,0.272178249,0.274662156,0.277064787,0.279461406,0.281619247,0.28356126,0.285476541,0.287205771,0.288922369,0.290650189,0.292444149,0.294262795,0.296099919,0.297987413,0.299890981,0.301814414,0.303767087,0.30572989,0.307706564,0.309697603,0.311692521,0.313694808,0.315699993,0.317703519,0.319708884,0.321709109,0.323702899,0.325693519,0.327673536,0.329644714,0.331608645,0.333558892,0.335500137,0.337433148,0.339351336,0.341261679,0.343164664,0.345054068,0.346937555,0.34881573,0.350685521,0.352552012,0.354415794,0.356279239,0.358142036,0.360006341,0.361877516,0.363753042,0.36563577,0.367531057,0.369437791,0.371356732,0.373292442,0.375243626,0.377211774,0.37920155,0.381210156,0.383236548,0.38528929,0.387362643,0.389453335,0.391572885,0.393710555,0.395863986,0.398048109,0.400247142,0.402459906,0.4047053,0.40695883,0.409226965,0.411532599,0.413841525,0.41617217,0.418541085,0.420912303,0.423317799,0.425768079,0.428219786,0.43072981,0.433291715,0.435854039,0.438513774,0.4412272,0.443941032,0.446806988,0.449719986,0.452633235,0.45575713,0.458909078,0.462061026,18
0.215762871,0.216861018,0.217959166,0.219093605,0.220267778,0.221455737,0.222706065,0.223969864,0.225272011,0.226602791,0.22795352,0.229334539,0.230730545,0.232146595,0.233578461,0.235020472,0.236475662,0.237939926,0.239410774,0.240887491,0.242369909,0.243854591,0.245341994,0.246829109,0.248321715,0.249811204,0.251304131,0.252796394,0.254287909,0.25578442,0.257275837,0.258771462,0.260269271,0.261764444,0.263266206,0.264765815,0.266269783,0.267777781,0.269286576,0.270801219,0.272317383,0.273843144,0.27537032,0.276907237,0.278448825,0.279999221,0.28155877,0.283128036,0.284708779,0.286299295,0.287908218,0.289526731,0.291167445,0.292821241,0.294491268,0.296188243,0.297898589,0.299637096,0.301397384,0.303177929,0.304989361,0.306820692,0.308681973,0.310571684,0.312482001,0.314423189,0.316389099,0.318383034,0.320399979,0.322442232,0.324507639,0.326593538,0.328703538,0.330827735,0.332975964,0.335136637,0.337313025,0.339500797,0.341700125,0.343910764,0.346126466,0.348353576,0.350582836,0.35281959,0.355062682,0.357307469,0.359559197,0.361814277,0.364074431,0.366343657,0.368618295,0.370903662,0.373198771,0.375507933,0.37783271,0.380167504,0.382536175,0.384910711,0.387318704,0.389754959,0.392191213,19
0.266499717,0.269188706,0.271877695,0.274587311,0.277315723,0.280044134,0.282731132,0.285395531,0.288032496,0.290526341,0.293017074,0.29528485,0.297410495,0.299484314,0.301343828,0.303182553,0.304838009,0.306396317,0.307928787,0.309396467,0.310866187,0.312355574,0.313871764,0.315398539,0.316980865,0.318587171,0.320232671,0.321929633,0.323656787,0.325440504,0.327259432,0.329117079,0.331020132,0.332948053,0.334911531,0.336895715,0.3389044,0.340928979,0.342964024,0.345008401,0.347053466,0.349105326,0.351143014,0.353182992,0.355214028,0.357230263,0.359247863,0.361237653,0.363224336,0.365201562,0.367153052,0.369108456,0.371038274,0.372959621,0.374880138,0.376772566,0.378670067,0.38055644,0.382432378,0.384312482,0.386186438,0.388065411,0.389954173,0.391852263,0.393759937,0.3957075,0.397673241,0.399675412,0.401738173,0.403825945,0.406010862,0.408250439,0.410557391,0.412996013,0.415482345,0.418115224,0.420847813,0.423654645,0.426673591,0.429731654,0.432963967,0.436320277,0.439739304,0.44338128,0.447054147,0.450859841,0.454787991,0.458741439,0.46284063,0.466964407,0.471140431,0.475377881,0.479617102,0.483884881,0.488151582,0.492416047,0.496637172,0.500858296,0.505018998,0.509133903,0.513248808,21
